Song Name,Genre,Lyrics
不记年,古风,"作曲 : 贺鑫
作词 : 安不之
编曲：贺鑫
混音：幺唠
男版演唱：流浪的蛙蛙
女版演唱：妖言君
友情献声：Aki阿杰
手绘：陈小花 海报：大林
雨中荷叶青玉色
长街萧瑟楚天阔
檐下行人匆匆过
演尽世间分与合
三四灰发生鬓侧
醉罢挥毫弄墨
何处潇潇起笙歌
引得天地相和
雨歇池塘泛青波
天光自成白玉色
散学孩童嬉闹过
笑声依稀满城郭
远望青山多寂寞
幸而有好友在侧
说尽心事复小酌
人生快意又几何
此间多热闹旖旎风光满城绕
人来人往轮回不前辗转不记年
窗外花开自无言
正是人间四月天
梦中浮现谁的容颜

雨歇池塘泛青波
天光自成白玉色
散学孩童嬉闹过
笑声依稀满城郭
远望青山多寂寞
幸而有好友在侧
说尽心事复对酌
人生快意又几何
此间多热闹 旖旎风光满城绕
人来人往轮回不前辗转不记年
窗外花开自无言
正是人间四月天
梦中浮现你的容颜
笙歌在缠绕 回首何年似今朝
忽明忽灭烟火阑珊辗转不记年
窗外花开自无言
依旧人间四月天
恍惚又见她的容颜

收起"
忘尘谷,古风,"作曲 : 刘珂矣/百慕三石
作词 : 刘珂矣
山外山 天外天
追风逐月一瞬间
日月定 金光莲
鸟儿叫声祥和慈云现
一路雨水 一路花又开
雨后笑对 花谢被掩埋
一路朝拜 一路的山脉 咦呀咦耶
我是彩色艳阳的尘埃
撑船人点着他的灯笼 江面竹排被映红
吹笛人吹着他的幽梦 一声闻来万事离心中
撑船人点着他的灯笼 江面竹排被映红
吹笛人吹着他的幽梦 一声闻来万事离心中
一色一物一夜已成空

山外山 天外天
追风逐月一瞬间
日月定 金光莲
鸟儿叫声祥和慈云现
一路雨水 一路花又开
雨后笑对 花谢被掩埋
一路朝拜 一路的山脉
咦呀咦耶 我是彩色艳阳的尘埃
撑船人点着他的灯笼 江面竹排被映红
吹笛人吹着他的幽梦 一声闻来万事离心中
撑船人点着他的灯笼 江面竹排被映红
吹笛人吹着他的幽梦 一声闻来万事离心中
吹笛人吹着他的幽梦 一声闻来万事离心中
一色一物一夜已成空
一花一梦种菩提的种
收起"
桃花韵,古风,"作曲 : 涵昱
作词 : 落雁知秋
桃花韵
作词：落雁知秋
作曲：涵昱
编曲：潇儿
后期：脑百斤
三月桃花水
轻轻柳丝江面垂
小渡岸边回
桨声惹得夕阳碎
风来扣窗扉
余香犹未褪
小令谁来对
我买醉三两杯
蝴蝶恋花蕊
梁下燕子天上追
黄昏照牛背
一支柳笛横着吹
竹篱笆半围
邻家有烟吹
花落在流水
你心事藏了谁
写意人家的山水
泼墨押韵你的美
暮色小村我听谁
悠悠唱晚归
写意人家的山水
无悔跌入你韵味
丹青笔墨桃花在画上飞
蝴蝶恋花蕊
梁下燕子天上追
黄昏照牛背
一支柳笛横着吹
竹篱笆半围
邻家有烟吹
花落在流水
你心事藏了谁
写意人家的山水
泼墨押韵你的美
暮色小村我听谁
悠悠唱晚归
写意人家的山水
无悔跌入你韵味
丹青笔墨桃花在画上飞
写意人家的山水
诗韵江南的唯美
小桥湖面落余晖
谁不醉不归
写意人家的山水
下笔只为你纯粹
如烟往事的余味常相随
如烟往事的余味常相随
收起"
听夜雪,古风,"作曲 : 槿生
作词 : 苏武
戏腔：玉璇玑
昨夜三更雪，不知几何深
提灯照，七分醉，酒尚温
小窗梧桐睡，夜有伊人梦
棋子闲，笙瑟罢，袖里刃
弹指花期远，红烛锦鲤游
四面楚歌，只身殿前候
华发冷如霜，墨宝断杼轴
山河寂寞，乱世风烟愁
谁踏碎此间夜深沉，那年春眸
呼不得天上冰凉月，梨花红楼
听一夜无声雪树梢，执戈凋朽
楚汉河胜负已无措，孤身成囚
（戏曲唱腔）那一场花好月圆夜
梨花白头，华发倾城
终敌不过，故国倾塌
山河破碎，满城风雨飘摇，梨花碎
旧时宫廷宴，花前月下人
清风过，镜中颜，朱砂存
才情绝天下，芳华无人问
琉璃碎，潇湘陨，乱世浑
弹指花期远，红烛锦鲤游
四面楚歌，只身殿前候
华发冷如霜，墨宝断杼轴
山河寂寞，乱世风烟愁
谁踏碎此间夜深沉，那年春眸
呼不得天上冰凉月，梨花红楼
听一夜无声雪树梢，执戈凋朽
楚汉河胜负已无措，孤身成囚
人生一世，百载筹谋，道温柔
焚画咫尺，阴阳永隔，念长寿
收起"
相思赋,古风,"一帘锦绣风月催
一弦旧瑟锁憔悴
何曾 约生死相随
鸳鸯昨日有人羡
青鸟今归无人悲
红尘中 眉眼间错过谁
花零落 韶光不经蹉跎
叶婆娑 春水随秋风萧索
人空瘦 昔时一语也多
哪敢听几度几回几世说
青石阶前 屋檐下那一撇
咫尺之间
魂绕梦牵 惹相思把愁添
妄然执念
羌管呜咽 道相思皆无解
情丝绕三千
缘是 半生的劫
一夜月胧青帐垂
一盏残灯明烛泪
无眠 温浊酒一杯
芳华淘尽颜色褪
往日情深皆无悔
红尘中 谁痴情为谁累
月盈朔 梧桐圈年轮阔
空守诺 辗转半生千般错
离人唆 盼燕归却无果
论相聚离分难辨缘与祸
一叶红笺 寄相思意缠绵
无语凝噎
长夜梦魇 累相思湿了眼
谁共婵娟
话别经年 叹相思情缘浅
徒遗恨长嗟
缘是 轮回的劫
舔犊情长
唯俗世 太无常
遗恨相思
曲终人散 孤影作伴
梦回百转
念相思 却不往
三世石上 了相思帐
收起"
江山雪,古风,"作曲 : KIDE
作词 : 荀夜羽
纯则粹阳则刚
天行健两仪遵道恒长
故有长久者不自生方长生之讲
百丈峰松如浪
地势坤厚德载物之像
故君子不争炎凉
纯则粹阳则刚
天行健两仪遵道恒长
故有长久者不自生方长生之讲
百丈峰松如浪
地势坤厚德载物之像
故君子不争炎凉
混沌开分阴阳
轮转更迭万物始苍苍
观其微妙于九天之下六合八荒
自春生入秋藏
天之道四时更迭有常
若有常为何晨曦比这夜还凉
若无常为何我总会想
与你守月满空山雪照窗
大道无形生育天地
大道无情运行日月
大道无名长养万物
一念坐忘趁月光
听清风追逐
流云缠绵飞舞的痴狂
交错的刹那
生怕泄露心头沉沦的慌
微漾
吾不知其名强名曰道
夫道者有清有浊有动有静
天清地浊天动地静
降本流末而生万物
清者浊之源动者静之基
人能长清静天地悉皆归
未曾忘蒙昧时授我出世方
君却重入尘浪
如何渡暖意才能化尽你眼底
千山月下霜
将眷恋深藏
挥剑斩痴念万丈
却输给回眸一望
曲中全直藏枉
盛世于斯须间兴亡
有谁能与天数相抗
逆转世态炎凉
都说
心欲静更难放
何时起光阴 与心意
放纵如白驹
不肯收缰
情不敢至深恐大梦一场
卦不敢算尽畏天道无常
时有序世沧桑
天地将倾时谁保谁无恙
指上诀念念入心藏
君为刃吾便以此身 为盾防
仗剑镇山河护你无恙
别忘

收起"
潜别离,古风,"作曲 : 洪尘
作词 : 予词
编曲：洪尘
✿
初见时人间苏杭熙熙攘攘
西湖飘云楼外楼琴声悠扬
是谁走过脚步声不一样
风拂过回望一池芙蕖飘香
✿
一丈湖堤停一晌伴蝶一双
梁间归燕呢喃怕春光烫伤
跋山涉水踏不过一方纸窗
这尘缘初始就为让人惆怅
✿
是伊人红妆浅笑成全梦的模样
是曲终声凉月色溶化谁的念想
是离散相思殇情丝空留哭腔
转身一句再见所有归途都流浪
✿
是云来催梦醒觉消散一份过往
是雨停潜别离间红豆凉成遗忘
不得语暗相思只能两心深藏
是相思难解却无处安放
✿

夜苍茫提笔回忆诗几行
墨色香迷醉或许清醒更迷茫
一路漫长又盼红袖在身旁
只恐慌时光太长想念都耗光
✿
是伊人红妆浅笑成全梦的模样
是曲终声凉月色溶化谁的念想
是离散相思殇情丝空留哭腔
转身一句再见所有归途都流浪
✿
是云来催梦醒觉消散一份过往
是雨停潜别离间红豆凉成遗忘
不得语暗相思只能两心深藏
是相思难解却无处安放
是相思难解却无处安放
收起"
一袖云,古风,"作曲 : 刘珂矣/百慕三石
作词 : 刘珂矣/不退居士


箫：富强
谁家炉火热茶烟起千朵
百草香不过采药的竹簸
箫翁吹松珀山阶往如梭
水从寺门过踏起层层波
唔唔呃……
在山顶揣一袖云
送给彼岸边的你
迟迟你不来风起
吹走山雨
在山顶揣一袖云
送给路上的自己
山外山上云外云
谁在那里
遥望知己

谁家炉火热茶烟起千朵
百草香不过采药的竹簸
远山又着墨树影空交错
云从掌畔过送与谁人拓
在山顶揣一袖云
送给彼岸边的你
迟迟你不来风起
吹走山雨
在山顶揣一袖云
送给路上的自己
山外山上云外云
谁在那里
遥望知己
唔唔呃……

收起"
梦离殇,古风,"倾一独袖惊鸿飘掠
金榜画竹情长泯灭
羌外带雪长安无解
转眼白驹时流荒野
玉铃一系万般生死劫（生死劫）
啦儿啦儿啦儿啦儿啦
故人西辞
柔肠化雨绵
（咿呀~~~）
伊人朱砂 卧床看云起月光（伊人朱砂）
昔日少年 志向入红榜名堂（红榜名堂）
你说爱一世堂皇 还一世殇（你说爱一世荒唐）
经年过 素红妆 回眸望
笙歌清扬 梦回了儿时徜徉（笙歌清扬）
樱枝作竹马 嬉鞠帘幔为裳（帘幔为裳）
打马过隙任年华 熙熙攘攘（任年华熙壤）
恣君醉卧 终不诉离殇（终不诉离殇）
又是除夕挑灯入夜
回看窗上霜花映月
胸口一点朱砂带血
少年愿是归梦思结
与子故成说梦醒惊觉（梦醒惊觉）
啦儿啦儿啦儿啦儿啦
何人痴笑
故往再翩跹
（咿呀~~~）
伊人朱砂 卧床看云起月光（伊人朱砂）
昔日少年 志向入红榜名堂（红榜名堂）
你说爱一世堂皇 还一世殇（你说爱一世荒唐）
经年过 素红妆 回眸望
笙歌清扬 梦回了儿时徜徉（笙歌清扬）
樱枝作竹马 嬉鞠帘幔为裳（帘幔为裳）
打马过隙任年华 熙熙攘攘（任年华熙壤）
恣君醉卧 终不诉离殇（终不诉离殇）
那一年桃花 谢了染梨棠
长安望荷塘 画柳桔梗香
心向往你我 辜负了多年韶光（辜负了韶光）
梦迟归有你在的地方（你在的地方）
收起"
樽前血,古风,"皇图绘 裹尸回
汗青莫书英雄泪
孤坟陪 锦年灰
悲歌青云志未坠
残阙鸳玉枕昏晓
故人流魂入尘嚣
命纹百折证劫滔
沥血樽前寸骨傲
为君许驭龙瀚霄，俯首折腰
出入雁关，横戟扫
胡沙催驹声嘶豪
狼烟啸
割边患，尽如草
天机谁定天火烧
点因缘，照年少
庙堂独坐对铁血风刀
饮生离虚得以拥抱
酬这情真缘薄了
皇图绘 裹尸回
汗青莫书英雄泪
孤坟陪 锦年灰
悲歌青云志未坠
残阙鸳玉枕昏晓
故人流魂入尘嚣
命纹百折证劫滔
沥血樽前寸骨傲
为君许驭龙瀚霄，俯首折腰
出入雁关，横戟扫
胡沙催驹声嘶豪
狼烟啸
割边患，尽如草
天机谁定天火烧
点因缘，照年少
庙堂独坐对铁血风刀
饮生离虚得以拥抱
酬这情真缘薄了
归途鸠酒浇
含笑
收起"
落霞云归,古风,"作词 : 予词
二胡：EZ-Ven
笛子：水玥儿
原唱：慕寒
和声编写：银临Rachel
后期：Mr.鱼
小魂：流云往西去
拂过
一池新绿
夕阳似披锦
笼白衣
特曼：门前竹林里
乍闻
旧日笛音
约莫是过往
又攀思绪
小魂：蒲苇柔荑
炊烟迷离
雨沐万物皆清明
兰楫摇来水淋漓
竹节
数着光阴
特曼：曾与世为敌
沉醉不归去
猎猎红衣飞袖入梦里
江湖厮杀
刀剑无情君且随意
小魂：落霞彩云归
来拟竹林居
烟火人间里琴瑟和鸣
成全半生梦境
守山清月明
特曼：烟雨竹林西
染就 一纸朝夕
灵犀或是眷侣
悄相许
小魂：一季风归云
相携 万千别离
江山多旖旎
比不得你
特曼：一舞白刃
七弦谁听
相思如酒醉花荫
乱世怎不能多情
踏平 来路崎岖
合：曾与世为敌
沉醉不归去
猎猎红衣飞袖入梦里
江湖厮杀
刀剑无情君且随意
落霞彩云归
来拟竹林居
烟火人间里琴瑟和鸣
成全半生梦境
守山清月明
小魂：与世为敌
何处归去
红衣飞袖落入梦里
江湖厮杀
刀剑无情君且随意
特曼：落霞彩云归
来拟竹林居
烟火人间里琴瑟和鸣
成全半生梦境
守山清月明
合：成全半生梦境
守山清月明
收起"
诗话小镇,古风,"落枫染红晚霞
黄昏带走归鸦
我横笛郊外你牧马
江上木筏声咿呀
看流水送落花
江南烟雨诗化你的无瑕
竹篱笆月牙歇青瓦
听你长亭外弹风雅
岁月如流沙苍老了风华
那誓言未长大
流年斑驳眉心朱砂
你画上哪个她
繁华褪尽薄了红纱
流年斑驳多少春夏
那故事分了岔
而那青梅竹马已被风化
落枫染红晚霞
黄昏带走归鸦
我横笛郊外你牧马
江上木筏声咿呀
看流水送落花
江南烟雨诗化你的无瑕
竹篱笆月牙歇青瓦
听你长亭外弹风雅
岁月如流沙苍老了风华
那誓言未长大
流年斑驳眉心朱砂
你画上哪个她
繁华褪尽薄了红纱
流年斑驳多少春夏
那故事分了岔
而那青梅竹马已被风化
烟雨晕开江南的画
你执笔写牵挂
小镇人家你藏在哪
烟雨晕开江南的画
思念我全喝下
转身烟波淼淼诗话天涯

收起"
与剑同书,古风,"作曲 : 清黛半夏
作词 : 子箫
策划:天潭
编曲:清黛半夏
竹笛(实录):囚牛
后期:文孝公
母带:子琪
海报:天潭
视频:泥啾
字幕:天潭

裂：山河落日 碧水白浪滔
无日峰下 江湖秋风如声潮
也曾提剑越过白青 与你纵马横刀
且敢言 此心誓比山高
玉：揽风借月 剑影似狂草
平生泥淖 何需唇齿来言道
饮遍岁月的千杯酒 斟满了恩怨仇
是不废这赤血纵横千朝
裂：既是这胸藏沟壑 为师行道 洪门余战难消
我自踏平浑天教 退冲角团 寻江湖公道
待烈焰划破重霄 谁及天高 拔剑自见分晓
挥一柄生魂剑刃 连斩又几招
玉：天地间波澜万世 鸿鹄掠过 把谁丹心来拓
亦或是称雄论枭 为善惩恶 唯此心不错
纵有这剑气如虹 长空似破 画一方天地阔
也不忘心魂二两 守着情怀如昨
娘：难参透 江湖事如繁天星斗 缀入了春秋
裂：雨也潇潇 潮水湿了裳
举目河海 江湖前路更迢迢
看过风月也会白头 路遇三教九流
逃不出 江湖恩怨不休
玉：月扰影摇 烫酒梦年少
御龙林间 腾龙驾脉问逍遥
而今风雪满身飘摇 尘霜唱着古调
依旧是 这柄剑不肯老
裂：既是这胸藏沟壑 为师行道 洪门余战难消
我自踏平浑天教 退冲角团 寻江湖公道
待烈焰划破重霄 谁及天高 拔剑自见分晓
挥一柄生魂剑刃 连斩又几招
合：天地间波澜万世 鸿鹄掠过 把谁丹心来拓
亦或是称雄论枭 为善惩恶 唯此心不错
纵有这剑气如虹 长空似破 画天远海阔
也守着情怀如昨
娘：仗剑游 偏许人间来见白头 缀入了春秋
收起"
风月知否,古风,"-平生百年，情深最是难忘-
策划：苏别久【十年言心】
作词／pv：子箫【尘韵清魂】
作曲编曲：八月不太热
歌手：许多葵【鸾凤鸣】
后期：石光
美工：白嗝【尘韵清魂】
题字：鱼耶【尘韵清魂】
老故事溺毙在黄昏
捎带着结局失了真
我听闻枯蝶惊羡沧海之深
遗失在寥寥方寸
痴人啊有多情加身
最不缺二三失心人
我仅有这落魄的一丝诚恳
静寂于万籁星辰
风月亏欠了最最痴心的人
仅留下光阴与我温存
我跋涉在长情的风浪刀刃
守着情深再多一分
—music—
山河都藏进了话本
坟前人老成了传闻
那出戏再上演着“讳莫如深”
是否又叫做故人
风月亏欠了最最痴心的人
仅留下光阴与我温存
我跋涉在长情的风浪刀刃
守着情深再多一分
风月亏欠了最最痴心的人
仅留下光阴与我温存
平生情深留给了草木城春
和你剩的点点余温
和你剩的点点余温
收起"
弱水三千,古风,"作曲 : 徐一鸣·
作词 : 花香彼岸
梨花飘落在你窗前
画中伊人在闺中怨
谁把思念轻描淡写
只想留足时间为你穿越

我停步白墙青瓦的屋檐
等你撑伞走过我身边
古镇上谁家的炊烟
在为我们酝酿当年的月圆

一双鸳鸯 戏在雨中那水面
就像思念苦里透着甜
我不问弱水三千几人能为我怨
轮回百转 只求陪你续前缘

一曲琵琶 弦断邂逅的古街
爱的桥段叫我怎么写
那弱水三千若能把那 今生湮灭
前世亏欠 我愿等来生再还

篆刻离别烟雨江南
你的美我不忍落款
牧笛吹皱岁月的脸
红尘笑看偏偏为你眷恋

你手绣梅花报春的眉间
溢满永世不悔的无邪
牌坊上斑驳的记载
可是你为等我刻下的誓言

一双鸳鸯 戏在雨中那水面
就像思念苦里透着甜
我不问弱水三千几人能为我怨
轮回百转 只求陪你续前缘

一曲琵琶 弦断邂逅的古街
爱的桥段叫我怎么写
那弱水三千若能把那 今生湮灭
前世亏欠 我愿等来生再还
那弱水三千若能把那 今生湮灭
前世亏欠 我愿等来生再还

收起"
